k_bad,instance,strategy,growth
0,90,robust_G6,0.015412068804984073
0,90,equal_weight,0.051269753338830326
0,90,oracle_kelly,0.06968104099716457
0,91,naive_kelly,0.08930570937621007
0,91,robust_G0,0.08921414174350392
0,91,robust_G1,0.07800546416868778
0,91,robust_G2,0.05893114575476701
0,91,robust_G3,0.02760682684103679
0,91,robust_G6,0.004898398666182446
0,91,equal_weight,0.07749365302332648
0,91,oracle_kelly,0.09018442527773642
0,92,naive_kelly,0.09294752791641221
0,92,robust_G0,0.09264976681583878
0,92,robust_G1,0.0784586754485797
0,92,robust_G2,0.06752033867563395
0,92,robust_G3,0.05086865776762391
0,92,robust_G6,0.041900411763473686
0,92,equal_weight,0.0856961058380647
0,92,oracle_kelly,0.09373617203612275
0,93,naive_kelly,0.07994828824539618
0,93,robust_G0,0.07970157900252006
0,93,robust_G1,0.07481570430891521
0,93,robust_G2,0.06848182089420203
0,93,robust_G3,0.05382331086501388
0,93,robust_G6,0.020816313710141195
0,93,equal_weight,0.07964916331042224
0,93,oracle_kelly,0.08482103842150432
0,94,naive_kelly,0.05570082161774148
0,94,robust_G0,0.054758135646355184
0,94,robust_G1,0.056952323341430015
0,94,robust_G2,0.04679297556963237
0,94,robust_G3,0.02961161638674025
0,94,robust_G6,0.017214978568750552
0,94,equal_weight,0.054717207847497173
0,94,oracle_kelly,0.06215881680615177
0,95,naive_kelly,0.06931004354645694
0,95,robust_G0,0.069662097108198
0,95,robust_G1,0.07123869888697909
0,95,robust_G2,0.06675157659099043
0,95,robust_G3,0.05629487363346217
0,95,robust_G6,0.02779617509887517
0,95,equal_weight,0.0610565999681228
0,95,oracle_kelly,0.0752108515280738
0,96,naive_kelly,0.07338780898401372
0,96,robust_G0,0.07357386818358298
0,96,robust_G1,0.06084675103578069
0,96,robust_G2,0.03906251049775039
0,96,robust_G3,0.013724568014113389
0,96,robust_G6,0.009591512374074327
0,96,equal_weight,0.06514853374222829
0,96,oracle_kelly,0.07592363341236677
0,97,naive_kelly,0.06413171728478424
0,97,robust_G0,0.06432079215784159
0,97,robust_G1,0.06347010151178921
0,97,robust_G2,0.05463964484842719
0,97,robust_G3,0.03322603446191255
0,97,robust_G6,0.006956374364757684
0,97,equal_weight,0.061411840474246415
0,97,oracle_kelly,0.065087111394905
0,98,naive_kelly,0.0652914992942693
0,98,robust_G0,0.06529208128838052
0,98,robust_G1,0.06176641032895656
0,98,robust_G2,0.054208018753436116
0,98,robust_G3,0.03902785230862767
0,98,robust_G6,0.012855198687395696
0,98,equal_weight,0.057713342756664565
0,98,oracle_kelly,0.06721101866602533
0,99,naive_kelly,0.08719231367863783
0,99,robust_G0,0.08638044348802873
0,99,robust_G1,0.07966312481195678
0,99,robust_G2,0.06474340134140377
0,99,robust_G3,0.04012726635026648
0,99,robust_G6,0.016020640378028236
0,99,equal_weight,0.07669406315410074
0,99,oracle_kelly,0.09115247785748928
0,100,naive_kelly,0.02071767365487402
0,100,robust_G0,0.020674568635642175
0,100,robust_G1,0.02254361166499725
0,100,robust_G2,0.01607628854519376
0,100,robust_G3,0.003273838489900799
0,100,robust_G6,0.0
0,100,equal_weight,0.018154213500768027
0,100,oracle_kelly,0.02712235189329445
0,101,naive_kelly,0.061712337693594556
0,101,robust_G0,0.06132870982350033
0,101,robust_G1,0.059327136717830124
0,101,robust_G2,0.0478269975035216
0,101,robust_G3,0.03702919693845502
0,101,robust_G6,0.028233691932709363
0,101,equal_weight,0.046962135559539216
0,101,oracle_kelly,0.06368070179478266
0,102,naive_kelly,0.07514970859431946
0,102,robust_G0,0.07459743939217423
0,102,robust_G1,0.08094762799028288
0,102,robust_G2,0.08065352866525785
0,102,robust_G3,0.07753284131837333
0,102,robust_G6,0.03383321249920744
0,102,equal_weight,0.0814861011260289
0,102,oracle_kelly,0.0859241872777553
0,103,naive_kelly,0.08727999989249055
0,103,robust_G0,0.08721127932950373
0,103,robust_G1,0.08103112799344875
0,103,robust_G2,0.0746599256913962
0,103,robust_G3,0.054808476596284086
0,103,robust_G6,0.017488034419035396
0,103,equal_weight,0.07549961967581167
0,103,oracle_kelly,0.08968054799669085
0,104,naive_kelly,0.09762561578594821
0,104,robust_G0,0.09674269045141096
0,104,robust_G1,0.1031238945858109
0,104,robust_G2,0.10038051997911095
0,104,robust_G3,0.08270942440893067
0,104,robust_G6,0.04771411513212018
0,104,equal_weight,0.09854045748633503
0,104,oracle_kelly,0.1038831911730883
0,105,naive_kelly,0.031310742118122376
0,105,robust_G0,0.031333563848807006
0,105,robust_G1,0.024127435490381575
0,105,robust_G2,0.014684339928696577
0,105,robust_G3,0.0
0,105,robust_G6,0.0
0,105,equal_weight,0.032531066204920425
0,105,oracle_kelly,0.037864391278121794
0,106,naive_kelly,0.06864577945167961
0,106,robust_G0,0.06897421436797582
0,106,robust_G1,0.0674888705331281
0,106,robust_G2,0.05562231851778128
0,106,robust_G3,0.03511759972267553
0,106,robust_G6,0.026877003562819173
0,106,equal_weight,0.05719991813077133
0,106,oracle_kelly,0.07155924725362303
0,107,naive_kelly,0.03447979265276608
0,107,robust_G0,0.034868155497694966
0,107,robust_G1,0.03139721462741579
0,107,robust_G2,0.02395642162817042
0,107,robust_G3,0.010158260819110546
0,107,robust_G6,0.0
0,107,equal_weight,0.029897809143735646
0,107,oracle_kelly,0.0389603555292366
0,108,naive_kelly,0.06278203621456174
0,108,robust_G0,0.06258796992566512
0,108,robust_G1,0.051320181540715264
0,108,robust_G2,0.03158987121757604
0,108,robust_G3,0.011278557324342867
0,108,robust_G6,0.0
0,108,equal_weight,0.055728830065016
0,108,oracle_kelly,0.06404394629864732
0,109,naive_kelly,0.09107277118874157
0,109,robust_G0,0.09069919658659316
0,109,robust_G1,0.08671584626137031
0,109,robust_G2,0.07511806653211935
0,109,robust_G3,0.05413783377959003
0,109,robust_G6,0.025159119230545524
0,109,equal_weight,0.0764668690033462
0,109,oracle_kelly,0.09290996185474533
0,110,naive_kelly,0.08134598436492745
0,110,robust_G0,0.08166847432066734
0,110,robust_G1,0.07514449965678072
0,110,robust_G2,0.06503145608691813
0,110,robust_G3,0.04157308227262128
0,110,robust_G6,0.018636403572120257
0,110,equal_weight,0.0762928096854442
0,110,oracle_kelly,0.083046987813889
0,111,naive_kelly,0.037609696228951814
0,111,robust_G0,0.03723835001828606
0,111,robust_G1,0.024528656823466465
0,111,robust_G2,0.00794519728058961
0,111,robust_G3,0.0
0,111,robust_G6,0.0
0,111,equal_weight,0.02525303732779963
0,111,oracle_kelly,0.0382608090280057
0,112,naive_kelly,0.036660193672141725
0,112,robust_G0,0.03649301673130338
0,112,robust_G1,0.022394719995227266
0,112,robust_G2,0.008302654581596874
0,112,robust_G3,0.0
0,112,robust_G6,0.0
0,112,equal_weight,0.03159431289039645
0,112,oracle_kelly,0.03792504675174877
0,113,naive_kelly,0.09863054158385642
0,113,robust_G0,0.09816643048375723
0,113,robust_G1,0.09028305819119956
0,113,robust_G2,0.08343844846124147
0,113,robust_G3,0.08179570138875303
0,113,robust_G6,0.02645943868727635
0,113,equal_weight,0.09502433273914107
0,113,oracle_kelly,0.10047712761768113
0,114,naive_kelly,0.0724548786791034
0,114,robust_G0,0.07234437190283588
0,114,robust_G1,0.07489924812585907
0,114,robust_G2,0.06621671534692028
0,114,robust_G3,0.0441138199005591
0,114,robust_G6,0.01710311362635497
0,114,equal_weight,0.06858642980831425
0,114,oracle_kelly,0.07610257436440197
0,115,naive_kelly,0.04536789490077577
0,115,robust_G0,0.04519722085006664
0,115,robust_G1,0.03617878316953287
0,115,robust_G2,0.029537815674290632
0,115,robust_G3,0.014475073934473505
0,115,robust_G6,0.000868648093613909
0,115,equal_weight,0.031448155871502986
0,115,oracle_kelly,0.049817638405211806
0,116,naive_kelly,0.10792852514367454
0,116,robust_G0,0.10795825895641264
0,116,robust_G1,0.09853478059965479
0,116,robust_G2,0.09648354555229413
0,116,robust_G3,0.08997835788399469
0,116,robust_G6,0.05961560804415206
0,116,equal_weight,0.09909172930927829
0,116,oracle_kelly,0.10878870725828343
0,117,naive_kelly,0.06559244242698425
0,117,robust_G0,0.06577579868727756
0,117,robust_G1,0.04993493673949964
0,117,robust_G2,0.04524687353988072
0,117,robust_G3,0.0356510485765046
0,117,robust_G6,0.008427937184347863
0,117,equal_weight,0.05926390984464612
0,117,oracle_kelly,0.06902814952976792
0,118,naive_kelly,0.09045654590900273
0,118,robust_G0,0.09025549519926551
0,118,robust_G1,0.08667093595564149
0,118,robust_G2,0.08070421316499503
0,118,robust_G3,0.06707933651661163
0,118,robust_G6,0.030267090126255256
0,118,equal_weight,0.07552395895704726
0,118,oracle_kelly,0.0921828108905464
0,119,naive_kelly,0.05196524441588858
0,119,robust_G0,0.051931438815631614
0,119,robust_G1,0.04763315463092714
0,119,robust_G2,0.035822458454528874
0,119,robust_G3,0.01993784949427784
0,119,robust_G6,0.005677927547155039
0,119,equal_weight,0.042751479288386275
0,119,oracle_kelly,0.0524110891197314
0,120,naive_kelly,0.10136823114760522
0,120,robust_G0,0.10072492561783646
0,120,robust_G1,0.09592450119073118
0,120,robust_G2,0.08161447397542991
0,120,robust_G3,0.0556261143024125
0,120,robust_G6,0.018102997266428132
0,120,equal_weight,0.09103179614020757
0,120,oracle_kelly,0.10327088833331956
0,121,naive_kelly,0.07589133711749231
0,121,robust_G0,0.07607657244229078
0,121,robust_G1,0.06856058757395084
0,121,robust_G2,0.04980240612076936
0,121,robust_G3,0.027932449045400924
0,121,robust_G6,0.0
0,121,equal_weight,0.06964388341553474
0,121,oracle_kelly,0.0788680618839782
0,122,naive_kelly,0.08011999894170363
0,122,robust_G0,0.08070189626219323
0,122,robust_G1,0.08330840310450065
0,122,robust_G2,0.07887749179625317
0,122,robust_G3,0.06776622575969442
0,122,robust_G6,0.018496565467259182
0,122,equal_weight,0.070808872243722
0,122,oracle_kelly,0.08669102077551638
0,123,naive_kelly,0.09623905520460693
0,123,robust_G0,0.0967072429012559
0,123,robust_G1,0.09401971725772405
0,123,robust_G2,0.07633370640816291
0,123,robust_G3,0.05885362387800787
0,123,robust_G6,0.0210149763443963
0,123,equal_weight,0.08667062050168925
0,123,oracle_kelly,0.0987377775429852
0,124,naive_kelly,0.08492884157479925
0,124,robust_G0,0.08516189620284297
0,124,robust_G1,0.07345207933943468
0,124,robust_G2,0.05704983550478242
0,124,robust_G3,0.03799003634753394
0,124,robust_G6,0.0068008649528984964
0,124,equal_weight,0.0722244960639144
0,124,oracle_kelly,0.08675548064772019
0,125,naive_kelly,0.054578338541781624
0,125,robust_G0,0.05460557101824533
0,125,robust_G1,0.044029199438060176
0,125,robust_G2,0.04396772672543362
0,125,robust_G3,0.02796832426688732
0,125,robust_G6,0.0029356705722573973
0,125,equal_weight,0.03780224233398328
0,125,oracle_kelly,0.054784685092420446
0,126,naive_kelly,0.06026388044113513
0,126,robust_G0,0.060104849037834154
0,126,robust_G1,0.05817520189217687
0,126,robust_G2,0.05283067510428992
0,126,robust_G3,0.04014004799630687
0,126,robust_G6,0.019903166377087472
0,126,equal_weight,0.0542976567085052
0,126,oracle_kelly,0.06593679284213738
0,127,naive_kelly,0.07504884942452994
0,127,robust_G0,0.07472997992507678
0,127,robust_G1,0.07662880758030445
0,127,robust_G2,0.07463689303130697
0,127,robust_G3,0.07032571250753014
0,127,robust_G6,0.044406039697546085
0,127,equal_weight,0.0658685016478909
0,127,oracle_kelly,0.07694496968482936
0,128,naive_kelly,0.06922229218002696
0,128,robust_G0,0.06932049373776518
0,128,robust_G1,0.05903451022644634
0,128,robust_G2,0.05019166616852984
0,128,robust_G3,0.035537551425574375
0,128,robust_G6,0.00514052014839249
0,128,equal_weight,0.05338971609778778
0,128,oracle_kelly,0.07208270623615441
0,129,naive_kelly,0.09517373860207448
0,129,robust_G0,0.09548527948786398
0,129,robust_G1,0.09453477042743796
0,129,robust_G2,0.08406842171525519
0,129,robust_G3,0.06935679856331547
0,129,robust_G6,0.027791984965910635
0,129,equal_weight,0.08854510909979063
0,129,oracle_kelly,0.09855076708693278
0,130,naive_kelly,0.0695171109931827
0,130,robust_G0,0.06988975178719295
0,130,robust_G1,0.054896326795692625
0,130,robust_G2,0.030726710548517083
0,130,robust_G3,0.003669820360290829
0,130,robust_G6,0.0
0,130,equal_weight,0.06613553406509871
0,130,oracle_kelly,0.07388526188740585
0,131,naive_kelly,0.062360588146105435
0,131,robust_G0,0.06289566275274538
0,131,robust_G1,0.06349601194452911
0,131,robust_G2,0.04786977175293669
0,131,robust_G3,0.0351191055594997
0,131,robust_G6,0.017245098108422785
0,131,equal_weight,0.059560262731201324
0,131,oracle_kelly,0.06858760182513125
0,132,naive_kelly,0.03689103458281885
0,132,robust_G0,0.03712063644255634
0,132,robust_G1,0.032860833400465334
0,132,robust_G2,0.02021053409288117
0,132,robust_G3,0.00321045345295737
0,132,robust_G6,0.0015795071457724522
0,132,equal_weight,0.03223812662491354
0,132,oracle_kelly,0.03989463799018585
0,133,naive_kelly,0.08871443800832465
0,133,robust_G0,0.08878567436773432
0,133,robust_G1,0.08822944827460502
0,133,robust_G2,0.08593124030908969
0,133,robust_G3,0.08214303247518034
0,133,robust_G6,0.03284427629430495
0,133,equal_weight,0.08620242613484883
0,133,oracle_kelly,0.0926922271176891
0,134,naive_kelly,0.06412425902967162
0,134,robust_G0,0.0638717648883706
0,134,robust_G1,0.0674849643057111
0,134,robust_G2,0.06455036618253011
0,134,robust_G3,0.05950348764587455
0,134,robust_G6,0.040868853921447505
0,134,equal_weight,0.05372243116535258
0,134,oracle_kelly,0.06773533870545143
0,135,naive_kelly,0.04434872409584684
0,135,robust_G0,0.044015700273966965
0,135,robust_G1,0.03926305538761636
0,135,robust_G2,0.029752555072484387
0,135,robust_G3,0.016320918304800435
0,135,robust_G6,0.00043418621570476517
0,135,equal_weight,0.03898263928119167
0,135,oracle_kelly,0.04611631082584982
0,136,naive_kelly,0.052283551386925996
0,136,robust_G0,0.05236247749760565
0,136,robust_G1,0.04850954067896545
0,136,robust_G2,0.03864146185387769
0,136,robust_G3,0.02947578728627929
0,136,robust_G6,0.015111180235454158
0,136,equal_weight,0.03795658705212301
0,136,oracle_kelly,0.052881778610176705
0,137,naive_kelly,0.051341362777155376
0,137,robust_G0,0.051328644029062544
0,137,robust_G1,0.04411545827693648
0,137,robust_G2,0.03229771900311139
0,137,robust_G3,0.017314218026261666
0,137,robust_G6,0.0
0,137,equal_weight,0.03959162931397074
0,137,oracle_kelly,0.05505803914115948
0,138,naive_kelly,0.05423928007992229
0,138,robust_G0,0.054338431297434736
0,138,robust_G1,0.052835296023728405
0,138,robust_G2,0.04054191267790713
0,138,robust_G3,0.019596276028113466
0,138,robust_G6,0.0
0,138,equal_weight,0.058586005421658226
0,138,oracle_kelly,0.0628414073567774
0,139,naive_kelly,0.07807440500599754
0,139,robust_G0,0.07813837008148453
0,139,robust_G1,0.07530605244093018
0,139,robust_G2,0.048325945778761877
0,139,robust_G3,0.024992649759453374
0,139,robust_G6,0.015327824152035947
0,139,equal_weight,0.06372368872020037
0,139,oracle_kelly,0.08338480403748846
0,140,naive_kelly,0.06265179392241788
0,140,robust_G0,0.06237508959692428
0,140,robust_G1,0.06009290169339761
0,140,robust_G2,0.04303269865514116
0,140,robust_G3,0.019199682723694732
0,140,robust_G6,0.0
0,140,equal_weight,0.05418139769585144
0,140,oracle_kelly,0.06495282788235723
0,141,naive_kelly,0.07540371964982287
0,141,robust_G0,0.07563012736809671
0,141,robust_G1,0.06955549441116182
0,141,robust_G2,0.057850974057876134
0,141,robust_G3,0.04174588942134895
0,141,robust_G6,0.01605519602040105
0,141,equal_weight,0.06755366905439855
0,141,oracle_kelly,0.07742091057062765
0,142,naive_kelly,0.05932074409577167
0,142,robust_G0,0.05919217921338946
0,142,robust_G1,0.053063733214953876
0,142,robust_G2,0.05300634670098717
0,142,robust_G3,0.04872198820814506
0,142,robust_G6,0.033585087717255546
0,142,equal_weight,0.04516892548678795
0,142,oracle_kelly,0.06207191200184643
0,143,naive_kelly,0.03749116883469037
0,143,robust_G0,0.03706555031263011
0,143,robust_G1,0.036049133670176134
0,143,robust_G2,0.026373019172122505
0,143,robust_G3,0.010943246977967754
0,143,robust_G6,0.002554067716083448
0,143,equal_weight,0.03549367684230325
0,143,oracle_kelly,0.04312903338004205
0,144,naive_kelly,0.10045692192978939
0,144,robust_G0,0.10026943982146397
0,144,robust_G1,0.09730625048979372
0,144,robust_G2,0.09111502235258237
0,144,robust_G3,0.07610085007335685
0,144,robust_G6,0.02805787621643962
0,144,equal_weight,0.09559720147053746
0,144,oracle_kelly,0.10103134094913764
0,145,naive_kelly,0.05980873361531582
0,145,robust_G0,0.0597803615886632
0,145,robust_G1,0.052485184425200074
0,145,robust_G2,0.03741258011313499
0,145,robust_G3,0.022775477867720217
0,145,robust_G6,0.009095518950993113
0,145,equal_weight,0.04704483145909149
0,145,oracle_kelly,0.06061749729527241
0,146,naive_kelly,0.05461372500258643
0,146,robust_G0,0.05434622057138099
0,146,robust_G1,0.05137386446881129
0,146,robust_G2,0.03399103340111781
0,146,robust_G3,0.007405306314060935
0,146,robust_G6,0.0
0,146,equal_weight,0.05025676838515227
0,146,oracle_kelly,0.057443581883237865
0,147,naive_kelly,0.05106026036472351
0,147,robust_G0,0.0509317886006182
0,147,robust_G1,0.05480670965708911
0,147,robust_G2,0.05198901679444143
0,147,robust_G3,0.041804395772339145
0,147,robust_G6,0.022726394975014934
0,147,equal_weight,0.04819761468926724
0,147,oracle_kelly,0.05684743402703625
0,148,naive_kelly,0.05527415735356139
0,148,robust_G0,0.05520508720688516
0,148,robust_G1,0.05698787438974871
0,148,robust_G2,0.05645109364738177
0,148,robust_G3,0.05270806218817269
0,148,robust_G6,0.027293426108598973
0,148,equal_weight,0.05756042136435248
0,148,oracle_kelly,0.06040896807990073
0,149,naive_kelly,0.08967710355548374
0,149,robust_G0,0.08936743410601211
0,149,robust_G1,0.0865745664411002
0,149,robust_G2,0.07904313742219471
0,149,robust_G3,0.06124713922669089
0,149,robust_G6,0.02973745609848941
0,149,equal_weight,0.07666227863923185
0,149,oracle_kelly,0.09456021494671066
1,0,naive_kelly,0.09650292869204144
1,0,robust_G0,0.09643059152084699
1,0,robust_G1,0.10216693422624493
1,0,robust_G2,0.09408323826319366
1,0,robust_G3,0.08636855437109212
1,0,robust_G6,0.05827968290243454
1,0,equal_weight,0.10554878345999384
1,0,oracle_kelly,0.10981324884509652
1,1,naive_kelly,0.07661264875243617
1,1,robust_G0,0.07628088040811694
1,1,robust_G1,0.07487286857296033
1,1,robust_G2,0.07692064103134749
1,1,robust_G3,0.07676960784695924
1,1,robust_G6,0.03771759234008827
1,1,equal_weight,0.08237023711628669
1,1,oracle_kelly,0.08826503492140135
1,2,naive_kelly,0.04325351410738118
1,2,robust_G0,0.043213304188018525
1,2,robust_G1,0.06778180178443251
1,2,robust_G2,0.06687747417847847
1,2,robust_G3,0.05480650684981789
1,2,robust_G6,0.02761402071612071
1,2,equal_weight,0.06087295618611803
1,2,oracle_kelly,0.08077991212368607
1,3,naive_kelly,0.05649199776387522
1,3,robust_G0,0.057037217921217596
1,3,robust_G1,0.04708471425116168
1,3,robust_G2,0.03320825846851763
1,3,robust_G3,0.01632360894335069
1,3,robust_G6,0.00026460144826641677
1,3,equal_weight,0.044588693596421425
1,3,oracle_kelly,0.06360500027826597
1,4,naive_kelly,0.044192855695453954
1,4,robust_G0,0.04602780636354966
1,4,robust_G1,0.06802958251217033
1,4,robust_G2,0.062017434551699224
1,4,robust_G3,0.04347728695054626
1,4,robust_G6,0.020175403843659644
1,4,equal_weight,0.06410645908437786
1,4,oracle_kelly,0.070467185176918
1,5,naive_kelly,0.06888488780797832
1,5,robust_G0,0.06903712499550142
1,5,robust_G1,0.0812705523469725
1,5,robust_G2,0.07015959709683921
1,5,robust_G3,0.059671085464664445
1,5,robust_G6,0.04867237051348232
1,5,equal_weight,0.0737245442089149
1,5,oracle_kelly,0.08585231904520932
1,6,naive_kelly,0.07600800517058258
1,6,robust_G0,0.0765339177151094
1,6,robust_G1,0.0675839937600485
1,6,robust_G2,0.06521234729586306
1,6,robust_G3,0.06251635806369732
1,6,robust_G6,0.025204719062832635
1,6,equal_weight,0.07773311886662271
1,6,oracle_kelly,0.08335572939337287
1,7,naive_kelly,0.08443953704184712
1,7,robust_G0,0.08479225222884652
1,7,robust_G1,0.07920024544496487
1,7,robust_G2,0.08208183687261215
1,7,robust_G3,0.08220870142692778
1,7,robust_G6,0.03577205005994899
1,7,equal_weight,0.09111112566599094
1,7,oracle_kelly,0.09628336160586286
1,8,naive_kelly,0.05480561691624344
1,8,robust_G0,0.0546162437529952
1,8,robust_G1,0.054146752837728365
1,8,robust_G2,0.053555247728138064
1,8,robust_G3,0.04289109993274549
1,8,robust_G6,0.03229901044925487
1,8,equal_weight,0.039726785057607336
1,8,oracle_kelly,0.05571817700022082
1,9,naive_kelly,0.0454593434656812
1,9,robust_G0,0.04440101729617782
1,9,robust_G1,0.06492296545445003
1,9,robust_G2,0.05956559944260373
1,9,robust_G3,0.052284286917108014
1,9,robust_G6,0.028094123671870412
1,9,equal_weight,0.05831564514728651
1,9,oracle_kelly,0.07018288761120679
1,10,naive_kelly,0.05499767195346616
1,10,robust_G0,0.05487014341676287
1,10,robust_G1,0.06351053898791725
1,10,robust_G2,0.06294223882095021
1,10,robust_G3,0.06152974705702279
1,10,robust_G6,0.03728263026563838
1,10,equal_weight,0.05830274986415114
1,10,oracle_kelly,0.06587390730881575
1,11,naive_kelly,0.029600955431670867
1,11,robust_G0,0.028040753866070914
1,11,robust_G1,0.07051293738080153
1,11,robust_G2,0.06993997134691325
1,11,robust_G3,0.051723223910542765
1,11,robust_G6,0.01830768383566926
1,11,equal_weight,0.05959269472954865
1,11,oracle_kelly,0.07420099481956272
1,12,naive_kelly,0.04601682733618488
1,12,robust_G0,0.0459960192600192
1,12,robust_G1,0.0479163794213984
1,12,robust_G2,0.044908050568106414
1,12,robust_G3,0.03751561327029708
1,12,robust_G6,0.026435143406867458
1,12,equal_weight,0.03961678697602036
1,12,oracle_kelly,0.0498712276375679
1,13,naive_kelly,0.05548489773198163
1,13,robust_G0,0.05543557471354659
1,13,robust_G1,0.06380656970143943
1,13,robust_G2,0.06128330259632065
1,13,robust_G3,0.0547504645508544
1,13,robust_G6,0.019880157147019933
1,13,equal_weight,0.05547481263858282
1,13,oracle_kelly,0.06691488498890066
1,14,naive_kelly,0.06828918057610257
1,14,robust_G0,0.06726242148378045
1,14,robust_G1,0.09299173928507869
1,14,robust_G2,0.08621852692563461
1,14,robust_G3,0.08085060810700723
1,14,robust_G6,0.04242250420412748
1,14,equal_weight,0.09254396725936959
1,14,oracle_kelly,0.10481983221354861
1,15,naive_kelly,0.041195800088414586
1,15,robust_G0,0.04136566297113125
1,15,robust_G1,0.04927281337754989
1,15,robust_G2,0.05105945930192418
1,15,robust_G3,0.04919041913093998
1,15,robust_G6,0.0314971747131451
1,15,equal_weight,0.04381341839662706
1,15,oracle_kelly,0.055076961425100865
1,16,naive_kelly,0.04496432055783277
1,16,robust_G0,0.04532890624395477
1,16,robust_G1,0.04917555238834262
1,16,robust_G2,0.04569591009623293
1,16,robust_G3,0.03440340702972455
1,16,robust_G6,0.012431691579622999
1,16,equal_weight,0.040995271280337975
1,16,oracle_kelly,0.055473148677741335
1,17,naive_kelly,0.06430629659751416
1,17,robust_G0,0.06425056409997529
1,17,robust_G1,0.08082504423142495
1,17,robust_G2,0.0703398008213019
1,17,robust_G3,0.05577016333879658
1,17,robust_G6,0.027192655513192013
1,17,equal_weight,0.06932831084903662
1,17,oracle_kelly,0.08194490952617192
1,18,naive_kelly,0.06825407801458888
1,18,robust_G0,0.07039271011159612
1,18,robust_G1,0.09300119350600794
1,18,robust_G2,0.08811802241350701
1,18,robust_G3,0.08138528340898678
1,18,robust_G6,0.032153118415840176
1,18,equal_weight,0.09380803989326232
1,18,oracle_kelly,0.09688245007939278
1,19,naive_kelly,0.05328529222257043
1,19,robust_G0,0.05351760851253278
1,19,robust_G1,0.051172501828839416
1,19,robust_G2,0.05419789525260239
1,19,robust_G3,0.04449716454090229
1,19,robust_G6,0.0351649649873807
1,19,equal_weight,0.0324919250651646
1,19,oracle_kelly,0.057010125878558866
1,20,naive_kelly,0.09123609253904028
1,20,robust_G0,0.0900100861291783
1,20,robust_G1,0.099516071336045
1,20,robust_G2,0.09372576075172606
1,20,robust_G3,0.06814690603961525
1,20,robust_G6,0.049672594588294205
1,20,equal_weight,0.09161087144786767
1,20,oracle_kelly,0.10438518712734335
1,21,naive_kelly,0.05797863084320634
1,21,robust_G0,0.05990891255535662
1,21,robust_G1,0.06682014660597946
1,21,robust_G2,0.0695768862992633
1,21,robust_G3,0.059613698487595096
1,21,robust_G6,0.02096233251558182
1,21,equal_weight,0.07427418538316514
1,21,oracle_kelly,0.08231789864201224
1,22,naive_kelly,0.045426176186954756
1,22,robust_G0,0.04411382798205603
1,22,robust_G1,0.05088319431051169
1,22,robust_G2,0.05068589956626886
1,22,robust_G3,0.045215060862126
1,22,robust_G6,0.018502273244515303
1,22,equal_weight,0.04966792781867728
1,22,oracle_kelly,0.061367339952340144
1,23,naive_kelly,0.05546825510246559
1,23,robust_G0,0.055647257539295045
1,23,robust_G1,0.05412301526177499
1,23,robust_G2,0.05164111228466724
1,23,robust_G3,0.040881354473363635
1,23,robust_G6,0.02182646956861946
1,23,equal_weight,0.04957824559066158
1,23,oracle_kelly,0.05862295553646413
1,24,naive_kelly,0.07837891893930962
1,24,robust_G0,0.0795420517479884
1,24,robust_G1,0.09303774173495695
1,24,robust_G2,0.09261976952431761
1,24,robust_G3,0.09118693824619745
1,24,robust_G6,0.060956507789394855
1,24,equal_weight,0.0851082448382591
1,24,oracle_kelly,0.09380177979839546
1,25,naive_kelly,0.06107596392137834
1,25,robust_G0,0.06094989820956313
1,25,robust_G1,0.06508160915715759
1,25,robust_G2,0.05548789417558572
1,25,robust_G3,0.03762816917653754
1,25,robust_G6,0.03762816917653754
1,25,equal_weight,0.04304146087547307
1,25,oracle_kelly,0.06715141660237664
1,26,naive_kelly,0.058929122016005316
1,26,robust_G0,0.058933437630979274
1,26,robust_G1,0.05187094580076049
1,26,robust_G2,0.04466883640691058
1,26,robust_G3,0.02932781683466182
1,26,robust_G6,0.01163988366324921
1,26,equal_weight,0.04815358524644542
1,26,oracle_kelly,0.06679967486972219
1,27,naive_kelly,0.061581408705379745
1,27,robust_G0,0.06158833636561379
1,27,robust_G1,0.06368675501060864
1,27,robust_G2,0.04881761255431049
1,27,robust_G3,0.045852235533302844
1,27,robust_G6,0.01978550862817857
1,27,equal_weight,0.059989851964303016
1,27,oracle_kelly,0.06618884084851209
1,28,naive_kelly,0.03264281354697117
1,28,robust_G0,0.03296789399927266
1,28,robust_G1,0.052761809719353805
1,28,robust_G2,0.04051168341907848
1,28,robust_G3,0.02160732254731881
1,28,robust_G6,0.009830756517966444
1,28,equal_weight,0.05184357513324609
1,28,oracle_kelly,0.05969265427743378
1,29,naive_kelly,0.0420001420480367
1,29,robust_G0,0.042261876483800156
1,29,robust_G1,0.06704989354051058
1,29,robust_G2,0.07177530434913144
1,29,robust_G3,0.06761396035826482
1,29,robust_G6,0.03580737885393372
1,29,equal_weight,0.06653993338410472
1,29,oracle_kelly,0.07500303724223213
1,30,naive_kelly,0.03238488990784236
1,30,robust_G0,0.0327526632140024
1,30,robust_G1,0.03958394928390433
1,30,robust_G2,0.03460027930334966
1,30,robust_G3,0.02146322345998029
1,30,robust_G6,0.004314188774294379
1,30,equal_weight,0.03741003415394769
1,30,oracle_kelly,0.04358319733744467
1,31,naive_kelly,0.06637247144610914
1,31,robust_G0,0.06673635391746595
